coverage,n_covered_per_seed,selective_risk_score,selective_risk_oracle,expected_random_risk,selective_risk_diff_random_minus_prespecified_pp,score_bootstrap_lo,score_bootstrap_hi,selective_risk_diff_bootstrap_lo_pp,selective_risk_diff_bootstrap_hi_pp,random_permutation_lo,random_permutation_hi
0.31450980392156863,47511,0.4663435659186447,0.0,0.48081938780914046,1.4475821890495788,0.45813797955135455,0.4743832465350156,0.9952819704236492,1.907513213532482,0.47719497179659875,0.4842255640680249
0.31823529411764706,48074,0.4664266864440192,0.0,0.48081938780914046,1.4392701365121274,0.45856551636631177,0.4745269112951238,0.980994672006359,1.8908742111718957,0.4772527769688397,0.48420195947913636
0.3219607843137255,48637,0.466667998085551,0.0,0.48081938780914046,1.415138972358948,0.4585137002470023,0.47462763563239063,0.9699090520196938,1.8818326411264157,0.4771981721734482,0.48399418138454264
0.3256862745098039,49199,0.46665135542845454,0.0,0.48081938780914046,1.4168032380685924,0.4587132684137297,0.4746403181239131,0.9688334586373977,1.8538764486745962,0.4772860772357724,0.4840144817073171
0.32941176470588235,49762,0.4667292150897572,0.0,0.48081938780914046,1.4090172719383287,0.458847398175332,0.4747757260883508,0.960884018068282,1.8459275694530535,0.47740238731587725,0.4839946345678516
0.3331372549019608,50325,0.4668758006874012,0.0,0.48081938780914046,1.3943587121739265,0.4591488531473286,0.4748549565090032,0.9565683114675566,1.8119379383136698,0.47737551166395104,0.48395511266542146
0.3368627450980392,50888,0.4672727892003403,0.0,0.48081938780914046,1.3546598608800142,0.4593102421209664,0.47514805688011696,0.9198518290145912,1.793754302007337,0.47729278022323535,0.484023738405911
0.34058823529411764,51451,0.4672441158617341,0.0,0.48081938780914046,1.3575271947406375,0.4593377603313604,0.475099331021799,0.9228582381159307,1.8005191168683348,0.4773369322267789,0.48398500515053156
0.34431372549019607,52013,0.46707579746563344,0.0,0.48081938780914046,1.3743590343507028,0.4593427635998653,0.47499450076503724,0.9297549328679854,1.8054201030919876,0.47736018187411083,0.48393917983619794
0.3480392156862745,52576,0.46716194535027,0.0,0.48081938780914046,1.3657442458870461,0.45963391617128335,0.47490862340766044,0.9359402645083545,1.7841975657089457,0.47742335051448354,0.4839761207372045
0.3517647058823529,53139,0.46717083919207847,0.0,0.48081938780914046,1.3648548617061995,0.4595430011598424,0.4751833271048307,0.9228369312958413,1.7743048354891215,0.4774821694047686,0.4839571689343044
0.35549019607843135,53702,0.4674219310058526,0.0,0.48081938780914046,1.3397456803287855,0.45987373558192923,0.47534140155449633,0.9150430903577542,1.7584293998281335,0.4775611243529105,0.48392983501545567
0.3592156862745098,54265,0.46754273388607503,0.0,0.48081938780914046,1.327665392306543,0.4601354836536533,0.47553421913290655,0.9048526204020778,1.7481640121077755,0.47757233023127243,0.4839859946558555
0.3629411764705882,54827,0.4677410439848484,0.0,0.48081938780914046,1.3078343824292071,0.4600571817390601,0.47566240257989073,0.8935503361964549,1.7368233700903644,0.4776660647844167,0.4838770792295908
0.36666666666666664,55390,0.46771205940810534,0.0,0.48081938780914046,1.3107328401035123,0.46020046151858357,0.47564526354593456,0.8799639959711593,1.7357194501105344,0.47759450993843766,0.48382498961925224
0.37039215686274507,55953,0.4681428605503424,0.0,0.48081938780914046,1.2676527258798087,0.46046547353318734,0.47588950216365733,0.8666406354986094,1.6896621826300955,0.477659151430665,0.4838438064089503
0.3741176470588235,56516,0.46837420653930106,0.0,0.48081938780914046,1.24451812698394,0.46061362429501834,0.4761463257966895,0.8472286230509444,1.6832651391443028,0.4776249203765306,0.48374840753061077
0.37784313725490193,57078,0.46830680314208406,0.0,0.48081938780914046,1.2512584667056403,0.46062095104071765,0.47604135537270204,0.843245384051924,1.660305441147894,0.4776535591022968,0.4837070113351671
0.38156862745098036,57641,0.46831885989369826,0.0,0.48081938780914046,1.2500527915442206,0.4605924962234818,0.47603376783282936,0.8331270688788479,1.6553786244543267,0.47758535442906214,0.48366729121126956
0.38529411764705884,58204,0.4684386335617069,0.0,0.48081938780914046,1.2380754247433567,0.46055454780077404,0.47605753968440095,0.8435334760001626,1.650013754746405,0.4776050167511382,0.4836528219225153
0.38901960784313727,58767,0.4683762399310702,0.0,0.48081938780914046,1.244314787807027,0.4607379236617949,0.47597986389751984,0.856913442843844,1.6370614389629166,0.47768241530110434,0.4836560059216907
0.3927450980392157,59330,0.46832650454209873,0.0,0.48081938780914046,1.2492883267041732,0.4607264122865342,0.4758682208117657,0.8568115840488243,1.6385945857372728,0.47783562278779707,0.48358524355300864
0.39647058823529413,59892,0.46824306666589705,0.0,0.48081938780914046,1.2576321143243419,0.4607755635187385,0.47582867591351896,0.871642480840909,1.6383395321125827,0.4777603392717012,0.48365418329354015
0.40019607843137256,60455,0.46822441490363786,0.0,0.48081938780914046,1.25949729055026,0.4609232658761918,0.47574504617261504,0.8728368257511768,1.633311367776896,0.47773566726214106,0.48360026300119097
0.403921568627451,61018,0.4682553372853676,0.0,0.48081938780914046,1.2564050523772852,0.4610537023477869,0.4759321394280244,0.8756034963123892,1.6274928845775096,0.4778499319883971,0.48366144151821566
0.4076470588235294,61581,0.46850312918041215,0.0,0.48081938780914046,1.2316258628728316,0.4611259630084617,0.47598820039720235,0.8515366238723768,1.6102628826653202,0.4778742631655868,0.48358422240626164
